time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_source_rf_absorbed_power_W,port_source_rf_frequency_Hz,port_source_rf_delivered_power_W,port_source_rf_coupling_efficiency,port_source_rf_plasma_resistance_Ohm,port_source_rf_coil_voltage_rms_V,port_source_rf_coil_current_rms_A,port_source_rf_E_over_H_mode_index,port_source_rf_downstream_fraction,port_source_rf_effective_field_Td,port_wafer_bias_absorbed_power_W,port_wafer_bias_frequency_Hz,port_wafer_bias_delivered_power_W,port_wafer_bias_rf_voltage_rms_V,port_wafer_bias_rf_current_rms_A,port_wafer_bias_bulk_resistance_Ohm,port_wafer_bias_sheath_reactance_Ohm,port_wafer_bias_self_bias_V,port_wafer_bias_plasma_potential_V,port_wafer_bias_sheath_voltage_powered_V,port_wafer_bias_sheath_voltage_ground_V,port_wafer_bias_pressure_Pa,port_wafer_bias_gas_temperature_K,ne_source_m3,mean_energy_source_eV,pabs_source_W,Tg_source_K,pressure_source_Pa,total_density_source_m3,electronegativity_source,residence_time_source_s,debye_length_source_m,EoverN_source_Td,ion_loss_family_source,ion_loss_area_source_m2,ion_loss_h_factor_source,ion_loss_characteristic_length_source_m,ambipolar_loss_rate_source_s,warning_high_electronegativity_source,warning_ion_ion_afterglow_source,warning_pressure_deviation_source,warning_debye_ratio_source,ne_process_m3,mean_energy_process_eV,pabs_process_W,Tg_process_K,pressure_process_Pa,total_density_process_m3,electronegativity_process,residence_time_process_s,debye_length_process_m,EoverN_process_Td,ion_loss_family_process,ion_loss_area_process_m2,ion_loss_h_factor_process,ion_loss_characteristic_length_process_m,ambipolar_loss_rate_process_s,warning_high_electronegativity_process,warning_ion_ion_afterglow_process,warning_pressure_deviation_process,warning_debye_ratio_process,ion_flux_wafer_m2_s,mean_ion_energy_wafer_eV,ied_width_wafer_eV,ied_collisionality_wafer,angle_spread_wafer_deg,sheath_voltage_wafer_V,sheath_thickness_wafer_m,ion_flux_wafer_Ar_plus_m2_s,mean_ion_energy_wafer_Ar_plus_eV,ied_width_wafer_Ar_plus_eV,charge_fraction_wafer_Ar_plus,site_fill_wafer,occupied_site_fraction_wafer,free_site_fraction_wafer,warning_site_overfill_wafer,warning_site_depletion_wafer,radical_incident_flux_wafer_m2_s,halogen_atom_flux_wafer_m2_s,carbon_atom_flux_wafer_m2_s,oxygen_atom_flux_wafer_m2_s,radical_to_ion_flux_ratio_wafer,halogen_to_C_radical_flux_ratio_wafer,F_to_C_radical_flux_ratio_wafer,etch_deposition_balance_wafer,net_flux_wafer_F_m2_s,net_flux_wafer_CF3_m2_s,net_flux_wafer_F2_m2_s,net_total_flux_wafer_m2_s,site_fill_grounded_wall,occupied_site_fraction_grounded_wall,free_site_fraction_grounded_wall,warning_site_overfill_grounded_wall,warning_site_depletion_grounded_wall,radical_incident_flux_grounded_wall_m2_s,halogen_atom_flux_grounded_wall_m2_s,carbon_atom_flux_grounded_wall_m2_s,oxygen_atom_flux_grounded_wall_m2_s,radical_to_ion_flux_ratio_grounded_wall,halogen_to_C_radical_flux_ratio_grounded_wall,F_to_C_radical_flux_ratio_grounded_wall,etch_deposition_balance_grounded_wall,net_flux_grounded_wall_F_m2_s,net_total_flux_grounded_wall_m2_s,site_fill_source_wall,occupied_site_fraction_source_wall,free_site_fraction_source_wall,warning_site_overfill_source_wall,warning_site_depletion_source_wall,radical_incident_flux_source_wall_m2_s,halogen_atom_flux_source_wall_m2_s,carbon_atom_flux_source_wall_m2_s,oxygen_atom_flux_source_wall_m2_s,radical_to_ion_flux_ratio_source_wall,halogen_to_C_radical_flux_ratio_source_wall,F_to_C_radical_flux_ratio_source_wall,etch_deposition_balance_source_wall,net_flux_source_wall_F_m2_s,net_total_flux_source_wall_m2_s,film_wafer_m,film_grounded_wall_m,film_source_wall_m,incident_flux_wafer_CF3_m2_s,incident_flux_wafer_F_m2_s,incident_flux_wafer_O_m2_s,incident_flux_grounded_wall_CF3_m2_s,incident_flux_grounded_wall_F_m2_s,incident_flux_grounded_wall_O_m2_s,incident_flux_source_wall_CF3_m2_s,incident_flux_source_wall_F_m2_s,incident_flux_source_wall_O_m2_s
5.728643216080402e-07,ignition,-71.47151957507332,28.36261559300282,54.88849945081809,189216396531515.34,3.2105578041417515,54.88190172662658,13560000.0,300.0,0.1829396724220886,54.702010266777826,54.79188216980887,1.0016429360199515,0.0163457074218444,0.3,79.47959064631944,0.006597724191511199,2000000.0,20.0,53.3940582338064,0.0068032925299143865,142.54627273375547,7846.972666673003,-71.47151957507332,28.362615593002815,73.49106043973057,2.019540864657257,7.998793089399795,339.949338258722,528430695063234.0,3.231697920561207,38.4173312086386,349.92786798657716,7.998343324712393,1.6555344737584252e+21,0.08207084243039368,0.5,0.0005813538182008041,79.47959064631944,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,76144963687609.16,3.1616550889686184,16.471168242179484,339.949338258722,7.998793089399795,1.7042251885877928e+21,0.08609493354680053,0.2,0.001514801830324136,51.661733920107636,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.283545863754756e+17,9.378512786763494,7.996780211746754,11.704046394167795,32.9992544864473,73.49106043973057,0.022892214152102675,1.283545863754756e+17,9.378512786763494,7.996780211746754,1.0,1.0,5.7568415442477695e-12,0.9999999999942432,0,0,8613274003993283.0,1.1374781736979752e+16,2318641821753169.5,1875775910519869.0,0.06710530762645969,4.905795121205509,4.905795121205509,9056139915226582.0,65190654532928.445,23186418217398.215,-0.0848161325269785,88377072750326.58,1.0,1.900163087959533e-12,0.9999999999980999,0,0,8613274003993283.0,1.1374781736979752e+16,2318641821753169.5,1875775910519869.0,0.0,4.905795121205509,4.905795121205509,9056139915226582.0,22094281358559.24,22094281358559.24,1.0,2.6161317172600773e-10,0.9999999997383868,0,0,5.989328052951446e+16,7.969460353612995e+16,1.6245420501306654e+16,1.2689517995997812e+16,0.0,4.905665786226952,4.905665786226952,6.34491830348233e+16,3095834202411088.5,3095834202411088.5,3.5893573300820086e-22,0.0,0.0,2318641821753169.5,4418856271720244.0,1875775910519869.0,2318641821753169.5,4418856271720244.0,1875775910519869.0,1.6245420501306654e+16,3.0958342032209996e+16,1.2689517995997812e+16
5.778894472361809e-07,ignition,-71.32101953196876,28.276822266212555,54.89602997575872,190832457807082.8,3.194676545332057,54.889417315961474,13560000.0,300.0,0.18296472438653824,54.47968737950982,54.684168603143576,1.003753347962688,0.016485011385082956,0.3,79.34504001382868,0.006612659797248781,2000000.0,20.0,53.281624524358335,0.006825361055610337,141.9465755977352,7805.127821180493,-71.32101953196876,28.276822266212555,73.33630777979361,2.015288247824855,7.998782506735132,339.94889402152336,532960675371415.1,3.215583674789485,38.42259212117303,349.92723605177457,7.9983288139658075,1.6555344599862878e+21,0.08271462726867662,0.5,0.000577432857511065,79.34504001382868,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,76789718618972.03,3.1463077531026458,16.47343785458569,339.94889402152336,7.998782506735132,1.704225160880517e+21,0.08674033569115737,0.2,0.0015047634373397685,51.57427600898864,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2912687446192392e+17,9.419824532261433,7.996906165506555,11.641868104089676,32.999211577767454,73.33630777979361,0.022770598571366218,1.2912687446192392e+17,9.419824532261433,7.996906165506555,1.0,1.0,5.869535721287574e-12,0.9999999999941305,0,0,8709295566267487.0,1.1490460594036084e+16,2342221892744831.0,1903278757721064.8,0.06744758287195766,4.905795061359667,4.905795061359667,9148238701291252.0,65853625673310.28,23422218927310.832,-0.08816930345786526,89275844600621.03,1.0,1.9373600962344947e-12,0.9999999999980627,0,0,8709295566267487.0,1.1490460594036084e+16,2342221892744831.0,1903278757721064.8,0.0,4.905795061359667,4.905795061359667,9148238701291252.0,22318974578964.715,22318974578964.715,1.0,2.6682544923720273e-10,0.9999999997331745,0,0,6.056883144369134e+16,8.051311452940285e+16,1.6412274974527502e+16,1.2880266863343492e+16,0.0,4.9056644891925325,4.9056644891925325,6.410083955487534e+16,3127628959747503.5,3127628959747503.5,3.6596215628325466e-22,0.0,0.0,2342221892744831.0,4463794915801591.5,1903278757721064.8,2342221892744831.0,4463794915801591.5,1903278757721064.8,1.6412274974527502e+16,3.1276289605820344e+16,1.2880266863343492e+16
5.829145728643216e-07,ignition,-71.17230501005157,28.192325689333806,54.90354902236595,192446222119953.22,3.1790809555914405,54.89692154852658,13560000.0,300.0,0.1829897384950886,54.260488812492696,54.57777750627187,1.0058475089466228,0.01662410494636956,0.3,79.21258624775648,0.006627473839381473,2000000.0,20.0,53.170524719979355,0.00684727960900746,141.35523494989678,7763.917551075748,-71.17230501005157,28.192325689333806,73.18339109377015,2.011086083718574,7.99877192413953,339.94844978705737,537484264165336.44,3.1997597699847424,38.4278450839686,349.92660413011777,7.9983143035506705,1.6555344462205118e+21,0.08335709161375487,0.5,0.000573581292106283,79.21258624775648,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,77433541438158.84,3.1312354649872085,16.475703938397352,339.94844978705737,7.99877192413953,1.7042251331741837e+21,0.08738472452616393,0.2,0.0014949011313520112,51.488181061041715,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2989724746452606e+17,9.460792305741334,7.996966976885943,11.580629583498059,32.999166904365424,73.18339109377015,0.022650821103525405,1.2989724746452606e+17,9.460792305741334,7.996966976885943,1.0,1.0,5.983370637233697e-12,0.9999999999940167,0,0,8805520597302404.0,1.1606234695625084e+16,2365821379011362.5,1930928659700045.5,0.06778835401964252,4.905795001512387,4.905795001512387,9240413316613722.0,66517142624664.92,23658213789972.07,-0.0916224113184086,90175356414636.9,1.0,1.9749336284914324e-12,0.999999999998025,0,0,8805520597302404.0,1.1606234695625084e+16,2365821379011362.5,1930928659700045.5,0.0,4.905795001512387,4.905795001512387,9240413316613722.0,22543852792910.457,22543852792910.457,1.0,2.7209100564629913e-10,0.999999999727909,0,0,6.124579504180102e+16,8.133229085991622e+16,1.6579265161824672e+16,1.3072034505534146e+16,0.0,4.905663192310328,4.905663192310328,6.475302569809155e+16,3159449536584562.5,3159449536584562.5,3.7305970422538565e-22,0.0,0.0,2365821379011362.5,4508770558590996.0,1930928659700045.5,2365821379011362.5,4508770558590996.0,1930928659700045.5,1.6579265161824672e+16,3.1594495374442204e+16,1.3072034505534146e+16
5.879396984924623e-07,ignition,-71.0253402502597,28.109096123349907,54.91105657586796,194057685999566.06,3.1637641413695263,54.90441440768417,13560000.0,300.0,0.18301471469228056,54.044344628801795,54.47268208828563,1.007925666643306,0.01676298779711996,0.3,79.08218648047229,0.00664216818379111,2000000.0,20.0,53.060732106231974,0.00686905025833839,140.77206458246582,7723.326867858763,-71.0253402502597,28.109096123349907,73.03227361216923,2.0069333619095397,7.998761341612916,339.94800555532146,542001449454423.25,3.184219253787527,38.433090085378915,349.9259722215894,7.998299793466508,1.655534432461081e+21,0.08399828045815488,0.5,0.0005697973513300875,79.08218648047229,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,78076431514613.66,3.1164314599434038,16.47796649048904,339.94800555532146,7.998761341612916,1.7042251054687901e+21,0.08802813544888922,0.2,0.0014852103948802225,51.40342121230699,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.3066573271643008e+17,9.501420663586389,7.996964574013521,11.520308690918046,32.999120426398484,73.03227361216923,0.022532838441646854,1.3066573271643008e+17,9.501420663586389,7.996964574013521,1.0,1.0,6.098347242778863e-12,0.9999999999939017,0,0,8901948604053847.0,1.172210361998282e+16,2389440194580783.5,1958725373232592.8,0.06812764463176277,4.9057949416639035,4.9057949416639035,9332663425402036.0,67181202969743.68,23894401945662.117,-0.09517747976781547,91075604915405.7,1.0,2.0128839986274893e-12,0.9999999999979872,0,0,8901948604053847.0,1.172210361998282e+16,2389440194580783.5,1958725373232592.8,0.0,4.9057949416639035,4.9057949416639035,9332663425402036.0,22768915181156.523,22768915181156.523,1.0,2.774098849664631e-10,0.9999999997225901,0,0,6.192416749146251e+16,8.215212882451368e+16,1.6746390308421122e+16,1.326481928379107e+16,0.0,4.905661895578924,4.905661895578924,6.540573851609256e+16,3191295789039734.5,3191295789039734.5,3.802284361404686e-22,0.0,0.0,2389440194580783.5,4553783036240471.0,1958725373232592.8,2389440194580783.5,4553783036240471.0,1958725373232592.8,1.6746390308421122e+16,3.1912957899250316e+16,1.326481928379107e+16
5.929648241206029e-07,ignition,-70.88009005810628,28.02710275798147,54.91855265645509,195666852780553.94,3.1487186300481564,54.911895911688404,13560000.0,300.0,0.18303965303896136,53.83118608190561,54.36885585454536,1.009988072189635,0.016901660275458287,0.3,78.95379167766392,0.0066567447666881115,2000000.0,20.0,52.95222039045454,0.006890675129062262,140.1968822139635,7683.341099390679,-70.88009005810628,28.02710275798147,72.88291914602813,2.0028290879218424,7.9987507591552225,339.9475613263131,546512240283847.75,3.168954520194581,38.43832713818188,349.9253403261718,7.998285283712872,1.6555344187079865e+21,0.08463823446299851,0.5,0.0005660792353630084,78.95379167766392,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,78718390279456.0,3.101888566497993,16.48022551827321,339.9475613263131,7.9987507591552225,1.704225077764335e+21,0.08867060142111052,0.2,0.0014756866954825961,51.31996459048155,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.314323469736746e+17,9.54171424582584,7.996900834684528,11.46088376469058,32.99907210397924,72.88291914602813,0.022416608217277235,1.314323469736746e+17,9.54171424582584,7.996900834684528,1.0,1.0,6.214466463002388e-12,0.9999999999937855,0,0,8998579305746191.0,1.183806724790786e+16,2413078315155526.5,1986668688149383.0,0.06846548443320861,4.905794881814633,4.905794881814633,9424988932752334.0,67845806025339.13,24130783151405.305,-0.09883655389667541,91976589176744.34,1.0,2.0512115119087684e-12,0.9999999999979488,0,0,8998579305746191.0,1.183806724790786e+16,2413078315155526.5,1986668688149383.0,0.0,4.905794881814633,4.905794881814633,9424988932752334.0,22994161512159.242,22994161512159.242,1.0,2.827821296029287e-10,0.9999999997172179,0,0,6.260394672510076e+16,8.297262742393014e+16,1.6913650210698976e+16,1.3458619722568568e+16,0.0,4.905660599002136,4.905660599002136,6.605897721323117e+16,3223167678271868.0,3223167678271868.0,3.8746840969647335e-22,0.0,0.0,2413078315155526.5,4598832302441281.0,1986668688149383.0,2413078315155526.5,4598832302441281.0,1986668688149383.0,1.6913650210698976e+16,3.2231676791833216e+16,1.3458619722568568e+16
5.979899497487437e-07,ignition,-70.73652035379213,27.946316279192605,54.92603727589783,197273724185861.2,3.133937403647001,54.91936607044898,13560000.0,300.0,0.18306455356816326,53.62094679862904,54.26627319319043,1.012034968292986,0.017040122564846695,0.3,78.827356140898,0.006671205448855867,2000000.0,20.0,52.844964112732505,0.006912156273040019,139.62951160379933,7643.946085741674,-70.73652035379213,27.946316279192605,72.73529265256896,1.9987722987768373,7.998740176766384,339.94711710002986,551016640673799.2,3.1539584414065556,38.443556249314284,349.92470844384746,7.998270774289308,1.655534404961217e+21,0.0852769936130602,0.5,0.0005624252291769726,78.827356140898,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,79359418689881.88,3.087600013785385,16.48248102658355,339.94711710002986,7.998740176766384,1.7042250500608164e+21,0.08931215447523422,0.2,0.001466325699233035,51.2377814915837,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.3219710895477437e+17,9.581677559733588,7.996777572657124,11.402333894112285,32.999021897408866,72.73529265256896,0.022302089530772135,1.3219710895477437e+17,9.581677559733588,7.996777572657124,1.0,1.0,6.331729227304591e-12,0.9999999999936683,0,0,9095412370728532.0,1.1954125388508888e+16,2436735701824741.0,2014758385869124.5,0.06880190075745259,4.905794821964927,4.905794821964927,9517389686684148.0,68510950697376.01,24367357018093.125,-0.10260170117018773,92878307715469.03,1.0,2.0899164750851956e-12,0.9999999999979101,0,0,9095412370728532.0,1.1954125388508888e+16,2436735701824741.0,2014758385869124.5,0.0,4.905794821964927,4.905794821964927,9517389686684148.0,23219591415124.81,23219591415124.81,1.0,2.8820778224551186e-10,0.9999999997117922,0,0,6.3285130294185176e+16,8.379378505280251e+16,1.708104454149367e+16,1.3653434324369998e+16,0.0,4.905659302582386,4.905659302582386,6.671274051130884e+16,3255065141894015.5,3255065141894015.5,3.947796828449882e-22,0.0,0.0,2436735701824741.0,4643918283034666.0,2014758385869124.5,2436735701824741.0,4643918283034666.0,2014758385869124.5,1.708104454149367e+16,3.2550651428321504e+16,1.3653434324369998e+16
6.030150753768844e-07,ignition,-70.59459798737367,27.866708171676045,54.93351044856589,198878302464575.72,3.1194136251009237,54.92682489651144,13560000.0,300.0,0.1830894163217048,53.41356237685112,54.16490919195003,1.0140665924844687,0.017178374897603137,0.3,78.70283503662887,0.006685552054453669,2000000.0,20.0,52.738938507816314,0.006933495703526175,139.06978174656152,7605.128106053022,-70.59459798737367,27.866708171676045,72.5893600451441,1.99476205777042,7.998729594446335,339.94667287646905,555514656238736.1,3.1392240691673674,38.44877742755801,349.9240765745987,7.99825626519536,1.655534391220762e+21,0.08591459636455516,0.5,0.0005588336705398515,78.70283503662887,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,79999517873188.9,3.0735592153158047,16.484733021007884,339.94667287646905,7.998729594446335,1.7042250223582333e+21,0.08995282539467703,0.2,0.0014571232086745198,51.15684277380877,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.329600361599833e+17,9.62131503745339,7.996596543986316,11.344638816147178,32.99896976713973,72.5893600451441,0.022189242749272146,1.329600361599833e+17,9.62131503745339,7.996596543986316,1.0,1.0,6.450136461803646e-12,0.9999999999935498,0,0,9192447483311414.0,1.2070277874262244e+16,2460412320440843.0,2042994249930856.0,0.06913692075301982,4.905794762115139,4.905794762115139,9609865553821400.0,69176636025703.46,24604123204249.73,-0.10647501124578931,93780759229953.08,1.0,2.12899919382141e-12,0.999999999997871,0,0,9192447483311414.0,1.2070277874262244e+16,2460412320440843.0,2042994249930856.0,0.0,4.905794762115139,4.905794762115139,9609865553821400.0,23445204564648.66,23445204564648.66,1.0,2.9368688538792354e-10,0.9999999997063131,0,0,6.396771591423784e+16,8.461560034038371e+16,1.7248573021464502e+16,1.384926161678313e+16,0.0,4.9056580063223905,4.9056580063223905,6.736702731891921e+16,3286988126633676.5,3286988126633676.5,4.02162313333165e-22,0.0,0.0,2460412320440843.0,4689040912939715.0,2042994249930856.0,2460412320440843.0,4689040912939715.0,2042994249930856.0,1.7248573021464502e+16,3.2869881275990212e+16,1.384926161678313e+16
6.080402010050251e-07,ignition,-70.45428578762136,27.788235735480225,54.94097217603427,200480604806504.66,3.105139557371538,54.93427238867293,13560000.0,300.0,0.18311424129557644,53.20897075708187,54.064739831894755,1.0160831728679696,0.01731641725122316,0.3,78.58018804807942,0.006699787361342655,2000000.0,20.0,52.63411580628386,0.006954696395207905,138.517507335465,7566.872246143467,-70.45428578762136,27.788235735480228,72.44508310219204,1.990797314570688,7.998719012195,339.9462286556283,560006284306580.9,3.124745061998279,38.45399067207105,349.92344471840835,7.998241756430572,1.6555343774866082e+21,0.08655108051878697,0.5,0.0005553029913560239,78.58018804807942,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,80638711639812.6,3.059755210429848,16.48698150396322,339.9462286556283,7.998719012195,1.7042249946565818e+21,0.09059257250547453,0.2,0.0014480738781357777,51.07712223125163,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.3372108276779498e+17,9.660632732148398,7.9963595237527,11.287776595984678,32.99891567155272,72.44508310219204,0.022078024970052495,1.3372108276779498e+17,9.660632732148398,7.9963595237527,1.0,1.0,6.569689113519029e-12,0.9999999999934304,0,0,9289683891567524.0,1.2186525275198024e+16,2484108287199431.5,2071375190768363.0,0.06947060029194459,4.905794702265994,4.905794702265994,9702416987998592.0,69842865277222.94,24841082871831.117,-0.11045859682960615,94683948149053.94,1.0,2.168459980721781e-12,0.9999999999978315,0,0,9289683891567524.0,1.2186525275198024e+16,2484108287199431.5,2071375190768363.0,0.0,4.905794702265994,4.905794702265994,9702416987998592.0,23671002067947.324,23671002067947.324,1.0,2.9921948219196476e-10,0.9999999997007806,0,0,6.465170044151102e+16,8.543807068763067e+16,1.7416235120895702e+16,1.404609999567176e+16,0.0,4.905656710222265,4.905656710222265,6.802183556673497e+16,3318936531501266.0,3318936531501266.0,4.096163602099642e-22,0.0,0.0,2484108287199431.5,4734200413599731.0,2071375190768363.0,2484108287199431.5,4734200413599731.0,2071375190768363.0,1.7416235120895702e+16,3.3189365324943564e+16,1.404609999567176e+16
6.130653266331658e-07,ignition,-70.31555095967249,27.71086763320944,54.94842247296097,202080639100550.1,3.091108392033499,54.94170855953831,13560000.0,300.0,0.18313902853179437,53.00711138021372,53.965741586998405,1.01808493581,0.01745424985912409,0.3,78.45937305257135,0.00671391342266102,2000000.0,20.0,52.53047150815504,0.0069757605910777945,137.97252184345442,7529.165165056824,-70.31555095967249,27.71086763320944,72.3024281021794,1.986877142506911,7.998708430012304,339.9457844375051,564491530535704.2,3.1105149338081506,38.459195991676815,349.9228128752587,7.998227247994486,1.6555343637587446e+21,0.08718648191789058,0.5,0.0005518316407713031,78.45937305257135,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,81277008622165.36,3.046180440679287,16.489226481284156,339.9457844375051,7.998708430012304,1.7042249669558592e+21,0.0912314028225547,0.2,0.0014391734056116883,50.99859248417138,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.3448024334573243e+17,9.699635436741994,7.996068173714892,11.231727555944406,32.998859570450996,72.3024281021794,0.021968397705159147,1.3448024334573243e+17,9.699635436741994,7.996068173714892,1.0,0.9999999999999999,6.690388109701158e-12,0.9999999999933096,0,0,9387121167815972.0,1.2302867697820236e+16,2507823623810800.5,2099900717617338.5,0.06980297577007516,4.905794642417967,4.905794642417967,9795044074009436.0,70509639062285.34,25078236237940.223,-0.11455459240440942,95587875300225.45,1.0,2.2082991418343877e-12,0.9999999999977917,0,0,9387121167815972.0,1.2302867697820236e+16,2507823623810800.5,2099900717617338.5,0.0,4.905794642417967,4.905794642417967,9795044074009436.0,23896984131886.395,23896984131886.395,1.0,3.0480561503417286e-10,0.9999999996951944,0,0,6.533708159395482e+16,8.626119472744942e+16,1.758403056119102e+16,1.4243947988887432e+16,0.0,4.9056554142844195,4.9056554142844195,6.86771641662584e+16,3350910303366260.0,3350910303366260.0,4.171418812930372e-22,0.0,0.0,2507823623810800.5,4779396826387834.0,2099900717617338.5,2507823623810800.5,4779396826387834.0,2099900717617338.5,1.758403056119102e+16,3.3509103043876364e+16,1.4243947988887432e+16
6.180904522613065e-07,ignition,-70.17835521714859,27.634553541942203,54.95586135289876,203678435344543.34,3.077311751356152,54.94913341933402,13560000.0,300.0,0.18316377806444673,52.807925568963874,53.867891620957806,1.020072101688783,0.017591872910640075,0.3,78.34034977179313,0.00672793356474172,2000000.0,20.0,52.427977010916074,0.006996691812200915,137.43463867285723,7491.991840931736,-70.17835521714859,27.634553541942203,72.16135567688548,1.9830004597368882,7.998697847898169,339.9453402220969,568970399155031.9,3.0965274828652234,38.46439339353381,349.9221810451325,7.99821273988666,1.6555343500371616e+21,0.0878208352847784,0.5,0.0005484181269730441,78.34034977179313,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,81914447407713.81,3.0328215025955383,16.491467959364947,339.9453402220969,7.998697847898169,1.7042249392560608e+21,0.09186923277082565,0.2,0.0014304159378132361,50.921227351665536,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.3523742522988467e+17,9.738330087597607,7.99572419550023,11.176469655662306,32.998801420507846,72.16135567688548,0.021860317845407446,1.3523742522988467e+17,9.738330087597609,7.99572419550023,1.0,1.0,6.812234390947483e-12,0.9999999999931878,0,0,9484758464591268.0,1.2419306368151716e+16,2531558580188295.0,2128569256816142.8,0.07013412484353726,4.905794582572124,4.905794582572124,9887747787963420.0,71176964407404.83,25315585801710.496,-0.11876515537705618,96492550209115.2,1.0,2.248516987626085e-12,0.9999999999977515,0,0,9484758464591268.0,1.2419306368151716e+16,2531558580188295.0,2128569256816142.8,0.0,4.905794582572124,4.905794582572124,9887747787963420.0,24123153137879.914,24123153137879.914,1.0,3.1044532636134465e-10,0.9999999996895547,0,0,6.602385693626837e+16,8.708497087559203e+16,1.7751959019489592e+16,1.4442804099655508e+16,0.0,4.905654118510686,4.905654118510686,6.933301185610244e+16,3382909380662118.0,3382909380662118.0,4.247389352332544e-22,0.0,0.0,2531558580188295.0,4824630627586831.0,2128569256816142.8,2531558580188295.0,4824630627586831.0,2128569256816142.8,1.7751959019489592e+16,3.3829093817123264e+16,1.4442804099655508e+16
6.231155778894473e-07,ignition,-70.04262241134339,27.559122675308924,54.963288836539085,205274161299741.1,3.0637302884577737,54.956546977410646,13560000.0,300.0,0.18318848992470216,52.61135641504536,53.77116774228299,1.0220448854822903,0.017729286578872246,0.3,78.22307939946799,0.006741859128440669,2000000.0,20.0,52.32657542633401,0.00701750162551678,136.90352479239112,7455.324988130165,-70.04262241134339,27.559122675308927,72.02178752590184,1.9791651145584461,7.998687265852442,339.94489600940125,573442893869850.1,3.0827767441129517,38.46958288418745,349.9215492280122,7.998198232106633,1.6555343363218465e+21,0.08845417412994301,0.5,0.0005450610110460444,78.22307939946799,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,82551250443038.14,3.019628171731285,16.493705952351633,339.94489600940125,7.998687265852442,1.7042249115571664e+21,0.09250543379738681,0.2,0.0014217854786352756,50.8450016096542,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.3599199749964686e+17,9.776737145939707,7.995329790237683,11.12196348237988,32.99874115749111,72.02178752590184,0.021753708302537828,1.3599199749964686e+17,9.776737145939707,7.995329790237682,1.0,1.0,6.93522897185199e-12,0.9999999999930648,0,0,9582592530405382.0,1.253584954458554e+16,2555314839725671.0,2157372665271183.5,0.0704643854534916,4.9057945227333875,4.9057945227333875,9980534704859868.0,71844888642870.62,25553148397079.492,-0.12309246832751099,97398037039950.0,1.0,2.2891138530120012e-12,0.9999999999977108,0,0,9582592530405382.0,1.253584954458554e+16,2555314839725671.0,2157372665271183.5,0.0,4.9057945227333875,4.9057945227333875,9980534704859868.0,24349525126986.9,24349525126986.9,1.0,3.1613865862428266e-10,0.9999999996838613,0,0,6.67120239454599e+16,8.790939743689997e+16,1.7920020150322522e+16,1.4642666809204986e+16,0.0,4.905652822902534,4.905652822902534,6.998937728657745e+16,3414933697513647.5,3414933697513647.5,4.324075853052963e-22,0.0,0.0,2555314839725671.0,4869905025408527.0,2157372665271183.5,2555314839725671.0,4869905025408527.0,2157372665271183.5,1.7920020150322522e+16,3.41493369859324e+16,1.4642666809204986e+16
